year,date,field_number,parameter,protocol_number,file_type,source_file
2020,2020-10-12,85-2-150,магний,36,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\36 Золотой колос ПК\85-2-150\9. Магний (1).pdf
2020,2020-10-12,88-112,ph,36,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\36 Золотой колос ПК\88-112\1. pH солевой вытяжки (1).pdf
2020,2020-10-12,88-112,марганец,36,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\36 Золотой колос ПК\88-112\10. Марганец (1).pdf
2020,2020-10-12,88-112,молибден,36,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\36 Золотой колос ПК\88-112\11. Молибден (1).pdf
2020,2020-10-12,88-112,цинк,36,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\36 Золотой колос ПК\88-112\12. Цинк (1).pdf
2020,2020-10-12,88-112,нитраты,36,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\36 Золотой колос ПК\88-112\2. Группировка почв по содержанию нитратов (1).pdf
2020,2020-10-12,88-112,фосфор,36,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\36 Золотой колос ПК\88-112\3. Фосфор подвижный по Мачигину (1).pdf
2020,2020-10-12,88-112,калий,36,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\36 Золотой колос ПК\88-112\4. Калий подвижный по Мачигину (1).pdf
2020,2020-10-12,88-112,сера,36,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\36 Золотой колос ПК\88-112\5. Сера подвижная (1).pdf
2020,2020-10-12,88-112,гумус,36,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\36 Золотой колос ПК\88-112\6. Органическое вещество (гумус по Тюрину) (1).pdf
2020,2020-10-12,88-112,медь,36,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\36 Золотой колос ПК\88-112\7. Медь (1).pdf
2020,2020-10-12,88-112,железо,36,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\36 Золотой колос ПК\88-112\8. Железо (1).pdf
2020,2020-10-12,88-112,магний,36,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\36 Золотой колос ПК\88-112\9. Магний (1).pdf
2020,2020-10-12,93-193,ph,36,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\36 Золотой колос ПК\93-193\1. pH солевой вытяжки (1).pdf
2020,2020-10-12,93-193,марганец,36,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\36 Золотой колос ПК\93-193\10. Марганец (1).pdf
2020,2020-10-12,93-193,молибден,36,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\36 Золотой колос ПК\93-193\11. Молибден (1).pdf
2020,2020-10-12,93-193,цинк,36,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\36 Золотой колос ПК\93-193\12. Цинк (1).pdf
2020,2020-10-12,93-193,нитраты,36,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\36 Золотой колос ПК\93-193\2. Группировка почв по содержанию нитратов (1).pdf
2020,2020-10-12,93-193,фосфор,36,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\36 Золотой колос ПК\93-193\3. Фосфор подвижный по Мачигину (1).pdf
2020,2020-10-12,93-193,калий,36,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\36 Золотой колос ПК\93-193\4. Калий подвижный по Мачигину (1).pdf
2020,2020-10-12,93-193,сера,36,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\36 Золотой колос ПК\93-193\5. Сера подвижная (1).pdf
2020,2020-10-12,93-193,гумус,36,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\36 Золотой колос ПК\93-193\6. Органическое вещество (гумус по Тюрину) (1).pdf
2020,2020-10-12,93-193,медь,36,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\36 Золотой колос ПК\93-193\7. Медь (1).pdf
2020,2020-10-12,93-193,железо,36,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\36 Золотой колос ПК\93-193\8. Железо (1).pdf
2020,2020-10-12,93-193,магний,36,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\36 Золотой колос ПК\93-193\9. Магний (1).pdf
2020,2020-10-12,95П-237,ph,36,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\36 Золотой колос ПК\95 П-237\1. pH солевой вытяжки (1).pdf
2020,2020-10-12,95П-237,марганец,36,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\36 Золотой колос ПК\95 П-237\10. Марганец (1).pdf
2020,2020-10-12,95П-237,молибден,36,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\36 Золотой колос ПК\95 П-237\11. Молибден (1).pdf
2020,2020-10-12,95П-237,цинк,36,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\36 Золотой колос ПК\95 П-237\12. Цинк (1).pdf
2020,2020-10-12,95П-237,нитраты,36,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\36 Золотой колос ПК\95 П-237\2. Группировка почв по содержанию нитратов (1).pdf
2020,2020-10-12,95П-237,фосфор,36,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\36 Золотой колос ПК\95 П-237\3. Фосфор подвижный по Мачигину (1).pdf
2020,2020-10-12,95П-237,калий,36,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\36 Золотой колос ПК\95 П-237\4. Калий подвижный по Мачигину (1).pdf
2020,2020-10-12,95П-237,сера,36,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\36 Золотой колос ПК\95 П-237\5. Сера подвижная (1).pdf
2020,2020-10-12,95П-237,гумус,36,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\36 Золотой колос ПК\95 П-237\6. Органическое вещество (гумус по Тюрину) (1).pdf
2020,2020-10-12,95П-237,медь,36,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\36 Золотой колос ПК\95 П-237\7. Медь (1).pdf
2020,2020-10-12,95П-237,железо,36,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\36 Золотой колос ПК\95 П-237\8. Железо (1).pdf
2020,2020-10-12,95П-237,магний,36,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\36 Золотой колос ПК\95 П-237\9. Магний (1).pdf
2020,2020-10-12,96П-249,ph,36,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\36 Золотой колос ПК\96 П-249\1. pH солевой вытяжки (1).pdf
2020,2020-10-12,96П-249,марганец,36,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\36 Золотой колос ПК\96 П-249\10. Марганец (1).pdf
2020,2020-10-12,96П-249,молибден,36,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\36 Золотой колос ПК\96 П-249\11. Молибден (1).pdf
2020,2020-10-12,96П-249,цинк,36,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\36 Золотой колос ПК\96 П-249\12. Цинк (1).pdf
2020,2020-10-12,96П-249,нитраты,36,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\36 Золотой колос ПК\96 П-249\2. Группировка почв по содержанию нитратов (1).pdf
2020,2020-10-12,96П-249,фосфор,36,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\36 Золотой колос ПК\96 П-249\3. Фосфор подвижный по Мачигину (1).pdf
2020,2020-10-12,96П-249,калий,36,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\36 Золотой колос ПК\96 П-249\4. Калий подвижный по Мачигину (1).pdf
2020,2020-10-12,96П-249,сера,36,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\36 Золотой колос ПК\96 П-249\5. Сера подвижная (1).pdf
2020,2020-10-12,96П-249,гумус,36,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\36 Золотой колос ПК\96 П-249\6. Органическое вещество (гумус по Тюрину) (1).pdf
2020,2020-10-12,96П-249,медь,36,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\36 Золотой колос ПК\96 П-249\7. Медь (1).pdf
2020,2020-10-12,96П-249,железо,36,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\36 Золотой колос ПК\96 П-249\8. Железо (1).pdf
2020,2020-10-12,96П-249,магний,36,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\36 Золотой колос ПК\96 П-249\9. Магний (1).pdf
2020,2020-10-12,98-277,ph,36,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\36 Золотой колос ПК\98-277\1. pH солевой вытяжки (1).pdf
2020,2020-10-12,98-277,марганец,36,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\36 Золотой колос ПК\98-277\10. Марганец (1).pdf
2020,2020-10-12,98-277,молибден,36,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\36 Золотой колос ПК\98-277\11. Молибден (1).pdf
2020,2020-10-12,98-277,цинк,36,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\36 Золотой колос ПК\98-277\12. Цинк (1).pdf
2020,2020-10-12,98-277,нитраты,36,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\36 Золотой колос ПК\98-277\2. Группировка почв по содержанию нитратов (1).pdf
2020,2020-10-12,98-277,фосфор,36,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\36 Золотой колос ПК\98-277\3. Фосфор подвижный по Мачигину (1).pdf
2020,2020-10-12,98-277,калий,36,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\36 Золотой колос ПК\98-277\4. Калий подвижный по Мачигину (1).pdf
2020,2020-10-12,98-277,сера,36,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\36 Золотой колос ПК\98-277\5. Сера подвижная (1).pdf
2020,2020-10-12,98-277,гумус,36,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\36 Золотой колос ПК\98-277\6. Органическое вещество (гумус по Тюрину) (1).pdf
2020,2020-10-12,98-277,медь,36,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\36 Золотой колос ПК\98-277\7. Медь (1).pdf
2020,2020-10-12,98-277,железо,36,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\36 Золотой колос ПК\98-277\8. Железо (1).pdf
2020,2020-10-12,98-277,магний,36,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\36 Золотой колос ПК\98-277\9. Магний (1).pdf
2020,2020-10-12,1-58,ph,39,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\39 Узунколь ПК\1-58\1. pH солевой вытяжки (1).pdf
2020,2020-10-12,1-58,марганец,39,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\39 Узунколь ПК\1-58\10. Марганец (1).pdf
2020,2020-10-12,1-58,молибден,39,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\39 Узунколь ПК\1-58\11. Молибден (1).pdf
2020,2020-10-12,1-58,цинк,39,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\39 Узунколь ПК\1-58\12. Цинк (1).pdf
2020,2020-10-12,1-58,нитраты,39,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\39 Узунколь ПК\1-58\2. Группировка почв по содержанию нитратов (1).pdf
2020,2020-10-12,1-58,фосфор,39,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\39 Узунколь ПК\1-58\3. Фосфор подвижный по Мачигину (1).pdf
2020,2020-10-12,1-58,калий,39,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\39 Узунколь ПК\1-58\4. Калий подвижный по Мачигину (1).pdf
2020,2020-10-12,1-58,сера,39,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\39 Узунколь ПК\1-58\5. Сера подвижная (1).pdf
2020,2020-10-12,1-58,гумус,39,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\39 Узунколь ПК\1-58\6. Органическое вещество (гумус по Тюрину) (1).pdf
2020,2020-10-12,1-58,медь,39,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\39 Узунколь ПК\1-58\7. Медь (1).pdf
2020,2020-10-12,1-58,железо,39,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\39 Узунколь ПК\1-58\8. Железо (1).pdf
2020,2020-10-12,1-58,магний,39,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\39 Узунколь ПК\1-58\9. Магний (1).pdf
2020,2020-10-12,10-101,ph,39,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\39 Узунколь ПК\10-101\1. pH солевой вытяжки (1).pdf
2020,2020-10-12,10-101,марганец,39,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\39 Узунколь ПК\10-101\10. Марганец (1).pdf
2020,2020-10-12,10-101,молибден,39,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\39 Узунколь ПК\10-101\11. Молибден (1).pdf
2020,2020-10-12,10-101,цинк,39,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\39 Узунколь ПК\10-101\12. Цинк (1).pdf
2020,2020-10-12,10-101,нитраты,39,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\39 Узунколь ПК\10-101\2. Группировка почв по содержанию нитратов (1).pdf
2020,2020-10-12,10-101,фосфор,39,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\39 Узунколь ПК\10-101\3. Фосфор подвижный по Мачигину (1).pdf
2020,2020-10-12,10-101,калий,39,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\39 Узунколь ПК\10-101\4. Калий подвижный по Мачигину (1).pdf
2020,2020-10-12,10-101,сера,39,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\39 Узунколь ПК\10-101\5. Сера подвижная (1).pdf
2020,2020-10-12,10-101,гумус,39,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\39 Узунколь ПК\10-101\6. Органическое вещество (гумус по Тюрину) (1).pdf
2020,2020-10-12,10-101,медь,39,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\39 Узунколь ПК\10-101\7. Медь (1).pdf
2020,2020-10-12,10-101,железо,39,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\39 Узунколь ПК\10-101\8. Железо (1).pdf
2020,2020-10-12,10-101,магний,39,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\39 Узунколь ПК\10-101\9. Магний (1).pdf
2020,2020-10-12,100-165,ph,39,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\39 Узунколь ПК\100-165\1. pH солевой вытяжки (1).pdf
2020,2020-10-12,100-165,марганец,39,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\39 Узунколь ПК\100-165\10. Марганец (1).pdf
2020,2020-10-12,100-165,молибден,39,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\39 Узунколь ПК\100-165\11. Молибден (1).pdf
2020,2020-10-12,100-165,цинк,39,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\39 Узунколь ПК\100-165\12. Цинк (1).pdf
2020,2020-10-12,100-165,нитраты,39,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\39 Узунколь ПК\100-165\2. Группировка почв по содержанию нитратов (1).pdf
2020,2020-10-12,100-165,фосфор,39,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\39 Узунколь ПК\100-165\3. Фосфор подвижный по Мачигину (1).pdf
2020,2020-10-12,100-165,калий,39,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\39 Узунколь ПК\100-165\4. Калий подвижный по Мачигину (1).pdf
2020,2020-10-12,100-165,сера,39,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\39 Узунколь ПК\100-165\5. Сера подвижная (1).pdf
2020,2020-10-12,100-165,гумус,39,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\39 Узунколь ПК\100-165\6. Органическое вещество (гумус по Тюрину) (1).pdf
2020,2020-10-12,100-165,медь,39,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\39 Узунколь ПК\100-165\7. Медь (1).pdf
2020,2020-10-12,100-165,железо,39,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\39 Узунколь ПК\100-165\8. Железо (1).pdf
2020,2020-10-12,100-165,магний,39,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\39 Узунколь ПК\100-165\9. Магний (1).pdf
2020,2020-10-12,114-300,ph,39,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\39 Узунколь ПК\114-300\1. pH солевой вытяжки (1).pdf
2020,2020-10-12,114-300,марганец,39,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\39 Узунколь ПК\114-300\10. Марганец (1).pdf
2020,2020-10-12,114-300,молибден,39,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\39 Узунколь ПК\114-300\11. Молибден (1).pdf
2020,2020-10-12,114-300,цинк,39,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\39 Узунколь ПК\114-300\12. Цинк (1).pdf
2020,2020-10-12,114-300,нитраты,39,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\39 Узунколь ПК\114-300\2. Группировка почв по содержанию нитратов (1).pdf
2020,2020-10-12,114-300,фосфор,39,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\39 Узунколь ПК\114-300\3. Фосфор подвижный по Мачигину (1).pdf
2020,2020-10-12,114-300,калий,39,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\39 Узунколь ПК\114-300\4. Калий подвижный по Мачигину (1).pdf
2020,2020-10-12,114-300,сера,39,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\39 Узунколь ПК\114-300\5. Сера подвижная (1).pdf
2020,2020-10-12,114-300,гумус,39,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\39 Узунколь ПК\114-300\6. Органическое вещество (гумус по Тюрину) (1).pdf
2020,2020-10-12,114-300,медь,39,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\39 Узунколь ПК\114-300\7. Медь (1).pdf
2020,2020-10-12,114-300,железо,39,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\39 Узунколь ПК\114-300\8. Железо (1).pdf
2020,2020-10-12,114-300,магний,39,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\39 Узунколь ПК\114-300\9. Магний (1).pdf
2020,2020-10-12,12-17-103,ph,39,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\39 Узунколь ПК\12-17-103\1. pH солевой вытяжки (1).pdf
2020,2020-10-12,12-17-103,марганец,39,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\39 Узунколь ПК\12-17-103\10. Марганец (1).pdf
2020,2020-10-12,12-17-103,молибден,39,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\39 Узунколь ПК\12-17-103\11. Молибден (1).pdf
2020,2020-10-12,12-17-103,цинк,39,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\39 Узунколь ПК\12-17-103\12. Цинк (1).pdf
2020,2020-10-12,12-17-103,нитраты,39,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\39 Узунколь ПК\12-17-103\2. Группировка почв по содержанию нитратов (1).pdf
2020,2020-10-12,12-17-103,фосфор,39,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\39 Узунколь ПК\12-17-103\3. Фосфор подвижный по Мачигину (1).pdf
2020,2020-10-12,12-17-103,калий,39,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\39 Узунколь ПК\12-17-103\4. Калий подвижный по Мачигину (1).pdf
2020,2020-10-12,12-17-103,сера,39,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2020\ОЛЖА АГРО ИТОГИ 2020 г\Ряжское ТОО\39 Узунколь ПК\12-17-103\5. Сера подвижная (1).pdf
